location.name+A319,location.region,location.country,location.lat,location.lon,location.tz_id,location.localtime_epoch,location.localtime,current.last_updated_epoch,current.last_updated,current.temp_c,current.temp_f,current.is_day,current.condition.text,current.condition.icon,current.condition.code,current.wind_mph,current.wind_kph,current.wind_degree,current.wind_dir,current.pressure_mb,current.pressure_in,current.precip_mm,current.precip_in,current.humidity,current.cloud,current.feelslike_c,current.feelslike_f,current.vis_km,current.vis_miles,current.uv,current.gust_mph,current.gust_kph
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629516770,21082021  09:02:00,1629516600,21082021  09:00:00,25,77,1,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,1246,5.6,9,260,W,1008,29.77,,,,100,,82,1.5,0,6,8.5,13.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629521214,21082021  10:16:00,1629520200,21082021  10:00:00,25,77,1,Torrential rain shower,//cdn.weatherapi.com/weather/64x64/day/359.png,1246,5.6,9,230,SW,1008,29.77,,,,100,,82.1,1.6,0,6,7.2,11.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629525332,21082021  11:25:00,1629524700,21082021  11:15:00,25,,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,13.6,22,250,WSW,1009,,,,,100,,82.4,2.5,1,6,12.8,20.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629529057,21082021  12:27:00,1629528300,21082021  12:15:00,26,,1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,11.9,19.1,280,W,1008,,12.9,,94,100,29.9,85.9,2.5,1,6,20.4,32.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629531991,21082021  13:16:00,1629531000,21082021  13:00:00,26,,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,290,WNW,1008,,18,,,100,30,86,2.5,1,6,28.2,45.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629538031,21082021  14:57:00,1629537300,21082021  14:45:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,270,W,1007,,23,,,100,30,86,2.5,1,6,35.8,57.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629539107,21082021  15:15:00,1629538200,21082021  15:00:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,270,W,1007,29.74,24.5,0.96,,100,29.9,85.9,2.5,1,6,34.9,56.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629542236,21082021  16:07:00,1629541800,21082021  16:00:00,26,78.8,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,13.6,22,270,W,1007,29.74,26,1.02,100,100,29.9,85.8,2.5,1,6,33.8,54.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,21082021  17:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/296.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,21082021  18:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/296.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,21082021  19:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/296.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,21082021  20:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/296.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629561488,21082021  21:28:00,1629560700,21082021  21:15:00,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,5.6,9,240,WSW,1008,29.77,3.2,0.13,94,75,29.1,84.4,3,1,6,11.4,18.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629563210,21082021  21:56:00,1629562500,21082021  21:45:00,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,3.8,6.1,180,S,1008,29.77,3.2,0.13,94,75,29.1,84.4,3,1,6,11.4,18.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629563407,21082021  22:00:00,1629563400,21082021  22:00:00,26,78.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,3.8,6.1,180,S,1008,29.77,2.7,0.11,,75,29.1,84.4,3,1,1,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629567006,21082021  23:00:00,1629566100,21082021  22:45:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,4.3,6.8,200,SSW,1009,29.8,2.7,0.11,,75,31.1,87.9,3,1,1,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629598845,22082021  07:50:00,1629598500,22082021  07:45:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,170,S,1008,29.77,0.6,0.02,,75,28.7,83.7,2.5,1,1,6.9,11.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629600184,22082021  08:13:00,1629599400,22082021  08:00:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,170,S,1008,29.77,0.7,0.03,94,75,28.8,83.8,2.5,1,1,6.9,11.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629603304,22082021  09:05:00,1629603000,22082021  09:00:00,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,160,SSE,1009,29.8,0.6,0.02,,75,30.6,87,2.5,1,6,6.7,10.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,22082021  10:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,22082021  11:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629615864,22082021  12:34:00,1629612000,22082021  11:30:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,230,SW,1008,29.77,0.4,0.02,79,75,35,95.1,4,2,6,11.9,19.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629618566,22082021  13:19:00,1629618300,22082021  13:15:00,28,82.4,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,12.5,20.2,240,WSW,1008,29.77,0.7,0.03,84,75,32.4,90.3,3.5,2,6,12.8,20.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629621341,22082021  14:05:00,1629621000,22082021  14:00:00,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,220,SW,1008,29.77,1,0.04,,75,30.2,86.3,3.5,2,6,13.9,22.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,22082021  15:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629631281,22082021  16:51:00,1629630900,22082021  16:45:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,170,S,1006,29.71,1.1,0.04,84,75,32,89.7,4,2,6,16.1,25.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629632185,22082021  17:06:00,1629631800,22082021  17:00:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,170,S,1006,29.71,0.2,0.01,,75,31.7,89,4,2,6,12.8,20.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629635439,22082021  18:00:00,1629634500,22082021  17:45:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,220,SW,1006,29.71,0.2,0.01,,75,31.7,89,4,2,6,12.8,20.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629639029,22082021  19:00:00,1629638100,22082021  18:45:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,240,WSW,1006,29.71,0.2,0.01,,75,31.6,89,4,2,6,13.4,21.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629642015,22082021  19:50:00,1629641700,22082021  19:45:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,4.3,6.8,210,SSW,1007,29.74,0.3,0.01,84,75,31.6,88.9,3,1,6,14.1,22.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629686479,23082021  08:11:00,1629685800,23082021  08:00:00,26,78.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,3.8,6.1,110,ESE,1008,29.77,0,0,100,50,28.9,84.1,3,1,1,8.1,13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629689444,23082021  09:00:00,1629689400,23082021  09:00:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,130,SE,1009,29.8,0,0,89,50,32.9,91.1,3,1,6,8.1,13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629693268,23082021  10:04:00,1629693000,23082021  10:00:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,200,SSW,1009,29.8,0.1,0,,75,35.1,95.2,3,1,7,8.1,13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629696692,23082021  11:01:00,1629696600,23082021  11:00:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,190,S,1009,29.8,0.1,0,79,75,35.1,95.1,3,1,6,8.3,13.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629700393,23082021  12:03:00,1629700200,23082021  12:00:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,150,SSE,1009,29.8,0.1,0,,50,37.1,98.9,4,2,7,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629703641,23082021  12:57:00,1629702900,23082021  12:45:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,230,SW,1008,29.77,0.1,0,75,75,37.1,98.9,4,2,7,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,23082021  13:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,23082021  14:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629714185,23082021  15:53:00,1629713700,23082021  15:45:00,31,87.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1007,29.74,0,0,66,50,38.5,101.3,4,2,6,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629715211,23082021  16:10:00,1629714600,23082021  16:00:00,31,87.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,220,SW,1007,29.74,0.1,0,,50,38.4,101,4,2,7,11.9,19.1
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629719489,23082021  17:21:00,1629719100,23082021  17:15:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,240,WSW,1006,29.71,0.1,0,75,50,35.7,96.2,4,2,6,12.3,19.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,23082021  18:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,23082021  19:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629730269,23082021  20:21:00,1629729900,23082021  20:15:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,220,SW,1007,29.74,0.5,0.02,89,50,31.6,89,3,1,6,11.2,18
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629734417,23082021  21:30:00,1629730800,23082021  20:30:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,210,SSW,1008,29.77,1.1,0.04,89,50,31.8,89.2,3,1,6,10.7,17.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,23082021  22:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629739951,23082021  23:02:00,1629739800,23082021  23:00:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,200,SSW,1009,29.8,2.4,0.09,,50,32.2,89.9,3,1,1,9.6,15.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629765726,24082021  06:12:00,1629765000,24082021  06:00:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,3.8,6.1,150,SSE,1007,29.74,0.1,0,94,50,30.6,87,3,1,1,9.6,15.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,24082021  07:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629772916,24082021  08:11:00,1629772200,24082021  08:00:00,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,110,ESE,1008,29.77,0.5,0.02,94,75,30.6,87.1,3,1,1,8.1,13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629776957,24082021  09:19:00,1629776700,24082021  09:15:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,160,SSE,1008,29.77,0.1,0,,75,35.3,95.5,3,1,6,7.4,11.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629779478,24082021  10:01:00,1629778500,24082021  09:45:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,230,SW,1008,29.77,0.1,0,84,50,35.3,95.5,3,1,6,7.4,11.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629781801,24082021  10:40:00,1629777600,24082021  09:30:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,240,WSW,1009,29.8,0.1,0,,50,35.1,95.2,4,2,6,6.7,10.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629784540,24082021  11:25:00,1629783900,24082021  11:15:00,31,87.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,200,SSW,1009,29.8,0.3,0.01,71,50,40.4,104.7,4,2,6,6.7,10.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629788627,24082021  12:33:00,1629784800,24082021  11:30:00,31,87.8,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,250,WSW,1008,29.77,0.1,0,,50,39.8,103.6,4,2,6,8.5,13.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,24082021  13:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629794725,24082021  14:15:00,1629793800,24082021  14:00:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,260,W,1008,29.77,0.2,0.01,75,75,35.9,96.6,5,3,7,10.1,16.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,24082021  15:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,24082021  16:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629807925,24082021  17:55:00,1629807300,24082021  17:45:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,270,W,1006,29.71,0.1,0,75,50,35.5,95.9,6,3,6,13.2,21.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629808414,24082021  18:03:00,1629808200,24082021  18:00:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,270,W,1006,29.71,0,0,,50,35.3,95.6,6,3,8,12.1,19.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629812158,24082021  19:05:00,1629811800,24082021  19:00:00,29,84.2,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,250,WSW,1007,29.74,0,0,,50,33,91.5,5,3,8,11.6,18.7
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629815697,24082021  20:04:00,1629815400,24082021  20:00:00,29,84.2,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,260,W,1007,29.74,0,0,79,50,33.4,92.1,4,2,7,10.5,16.9
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629820730,24082021  21:28:00,1629819900,24082021  21:15:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,240,WSW,1008,29.77,0,0,,50,31.6,89,4,2,7,8.7,14
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629823459,24082021  22:14:00,1629822600,24082021  22:00:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,6.9,11.2,250,WSW,1008,29.77,0,0,84,50,31.8,89.3,4,2,1,8.1,13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629827009,24082021  23:13:00,1629826200,24082021  23:00:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,220,SW,1009,29.8,0,0,84,50,31.9,89.5,3.5,2,1,8.1,13
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629850150,25082021  05:39:00,1629846000,25082021  04:30:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,100,E,1007,29.74,0.4,0.02,,50,30.4,86.7,3,1,1,9.8,15.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629851548,25082021  06:02:00,1629851400,25082021  06:00:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,100,E,1007,29.74,0.2,0.01,,50,30.4,86.8,3,1,1,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629854642,25082021  06:54:00,1629854100,25082021  06:45:00,27,80.6,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.3,6.8,110,ESE,1007,29.74,0.2,0.01,,50,30.4,86.8,3,1,1,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629858105,25082021  07:51:00,1629857700,25082021  07:45:00,28,82.4,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,0,0,0,N,1007,29.74,0.2,0.01,94,50,32.5,90.5,2.5,1,1,8.3,13.3
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  08:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629863948,25082021  09:29:00,1629863100,25082021  09:15:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,8.1,13,210,SSW,1008,29.77,0.1,0,75,50,34.9,94.9,2.5,1,7,7.2,11.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  10:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629870252,25082021  11:14:00,1629869400,25082021  11:00:00,30,86,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,230,SW,1008,29.77,0.8,0.03,,50,36.8,98.2,3,1,6,9.2,14.8
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  12:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  13:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  14:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  15:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,24082021  16:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629892034,25082021  17:17:00,1629891900,25082021  17:15:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,250,WSW,1005,29.68,0.1,0,75,75,33,91.4,5,3,8,13.2,21.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629893020,25082021  17:33:00,1629889200,25082021  16:30:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,11.9,19.1,250,WSW,1005,29.68,0.1,0,,75,33,91.4,5,3,8,13.2,21.2
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629896818,25082021  18:36:00,1629892800,25082021  17:30:00,29,84.2,1,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,9.4,15.1,260,W,1005,29.68,0,0,79,75,33.2,91.7,5,3,7,13.4,21.6
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629898793,25082021  19:09:00,1629898200,25082021  19:00:00,29,84.2,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,10.5,16.9,240,WSW,1005,29.68,0.1,0,,75,33.4,92.2,5,3,7,15.2,24.5
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,,25082021  20:28:00,,,,,,,//cdn.weatherapi.com/weather/64x64/day/143.png,,,,,,,,,,,,,,,,,,
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629905888,25082021  21:08:00,1629905400,25082021  21:00:00,27,80.6,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,3.8,6.1,180,S,1006,29.71,0.2,0.01,,75,30,86.1,2.5,1,6,11.4,18.4
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1629910355,25082021  22:22:00,1629909900,25082021  22:15:00,28,82.4,0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,5.6,9,210,SSW,1006,29.71,0.2,0.01,89,75,32.2,90,2.5,1,1,11.4,18.4
